alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1746814770.0835,elite,8715.7093011416,1739712539.5682,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1746519927,1746814770.0835,1080,socks4,222.67.8.46:1080,true,10881.731271744,78,18795,0.41328882530599,222.67.8.46
true,1746814770.0308,elite,7664.8054645821,1710848041.7491,"AS16629 CTC. CORP S.A. (TELEFONICA EMPRESAS)","CTC. CORP S.A. TELEFONICA EMPRESAS",Santiago,"South America",SA,Chile,CL,,false,"CTC. CORP S.A. (TELEFONICA EMPRESAS)",-33.4521,-70.6536,false,"Telefonica Empresas Chile SA",true,"Santiago Metropolitan",success,America/Santiago,34033,1746802295,1746814770.0308,28213,socks4,181.212.136.34:28213,true,1064.9180412292,4287,120300,3.4409689614486,181.212.136.34
true,1746814769.9828,elite,4901.0067707006,1723591248.2321,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba Cloud LLC",3.1398,101.6853,false,"Alibaba Cloud - MY",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1746588316,1746814769.9828,808,http,47.250.51.110:808,false,2429.4347763062,2273,243013,0.92667335273925,47.250.51.110
true,1746814769.9601,elite,4708.8024205175,1732426670.9013,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba Cloud LLC",3.1398,101.6853,false,"Alibaba Cloud - MY",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1746576346,1746814769.9601,50070,http,47.250.51.110:50070,false,2458.4360122681,1190,133345,0.88452818969042,47.250.51.110
true,1746626870.0376,elite,709.55344079121,1746577469.2109,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Seoul,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.5985,126.9783,false,"Oracle Cloud Infrastructure (ap-seoul-1)",false,Seoul,success,Asia/Seoul,02878,1746577471,1746814769.8319,8080,http,140.238.30.184:8080,false,688.2438659668,4296,1,99.976727949732,140.238.30.184
true,1746814769.6541,elite,390.97063792937,1730745697.2416,"AS57511 Innovative Telecom Systems FZE",ITEL-AS-NUMBER,"Ras al-Khaimah",Asia,AS,"United Arab Emirates",AE,,false,ITEL,25.8009,55.9683,false,,true,"Imarat Ra's al Khaymah",success,Asia/Dubai,,1746386931,1746814769.6541,80,http,158.255.77.168:80,false,313.17353248596,40501,35161,53.528851999683,158.255.77.168
true,1746814769.643,transparent,6820.2651069741,1738514611.332,"AS149353 PT Selaras Citra Artmedia",IDNIC-STAR-AS-ID,Taman,Asia,AS,Indonesia,ID,,false,"PT Selaras Citra Artmedia",-6.888,109.459,false,,true,"Central Java",success,Asia/Jakarta,,1746377731,1746814769.643,8090,http,103.177.189.29:8090,false,7465.9860134125,7943,100443,7.3284372520436,103.177.189.29
true,1746814697.6429,elite,7084.3169053396,1746103223.481,"AS45899 VNPT Corp",VNPT-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VNPT,10.822,106.6257,false,"Vietnam Posts and Telecommunications Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1746364601,1746814769.3549,2309,http,14.224.174.168:2309,false,8152.3387432098,150,4856,2.9964043148222,14.224.174.168
true,1746814769.1548,anonymous,6248.6297310977,1745262981.675,"AS273000 TELCOM MIKROTIK PERU S.A.C.","TELCOM MIKROTIK PERU S.A.C.","San Ramón","South America",SA,Peru,PE,,false,"Telcom Mikrotik Peru S.A.C.",-11.1261,-75.3535,false,"Telcom Mikrotik Peru S.A.C",false,Junin,success,America/Lima,,1746472606,1746814769.1548,999,http,38.252.213.67:999,false,12500.215291977,2001,23840,7.7435083781587,38.252.213.67
true,1746814768.7554,elite,2238.9037088503,1745457194.1278,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Taizhou,Asia,AS,China,CN,,false,Chinanet,32.4945,119.905,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,,1746669082,1746814768.7554,1080,http,121.230.8.240:1080,false,4418.8232421875,316,15662,1.9777193641257,121.230.8.240
true,1746814768.5426,transparent,6983.4668717108,1742422842.8675,"AS265525 TV CABLE DEL GUADIANA S.A DE C.V.","TV CABLE DEL GUADIANA S.A DE C.V.","Nuevo Ideal","North America",NA,Mexico,MX,,false,"TV CABLE DEL GUADIANA S.A DE C.V.",24.8854,-105.076,false,"TV CABLE DEL GUADIANA S.A DE C.V",false,Durango,success,America/Monterrey,,1746657026,1746814768.5426,999,http,170.80.242.154:999,false,11597.692728043,4781,55383,7.9466125922479,170.80.242.154
true,1746814768.3772,elite,3433.6304729049,1729489757.2533,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746756704,1746814768.3772,18977,http,72.10.160.172:18977,false,1374.1693496704,37,9856,0.37400181946831,72.10.160.172
true,1746814768.3271,elite,7545.0157523155,1745324884.4797,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Wuxi,Asia,AS,China,CN,,false,Chinanet,31.5618,120.2864,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,,1746598964,1746814768.3271,8089,socks4,114.223.41.114:8089,true,18899.928808212,32,8258,0.38600723763571,114.223.41.114
true,1746814767.6857,elite,2706.8747615658,1730481847.6345,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,"Carlos Balete",true,Saxony,success,Europe/Berlin,08223,1746812878,1746814767.6857,80,http,176.9.239.181:80,false,7086.6236686707,98056,127827,43.41008398153,176.9.239.181
true,1746814767.6636,transparent,6548.253238635,1710553138.0173,"AS3786 LG DACOM Corporation",LGDACOM,Yongsan-dong,Asia,AS,"South Korea",KR,Seocho-daero,false,"LG DACOM KIDC",37.491,127.005,false,urisystem,true,Seoul,success,Asia/Seoul,06596,1746575560,1746814767.6636,443,http,211.234.125.3:443,false,10806.490182877,84521,467967,15.298250821737,211.234.125.3
true,1746814755.1607,transparent,2010.4973434914,1744821259.4803,"AS137688 CHINATELECOM Liaoning Benxi MAN",CHINATELECOM-Liaoning-Benxi-MAN,Benxi,Asia,AS,China,CN,,false,"CHINATELECOM Liaoning Benxi MAN",41.487,123.685,false,"Chinanet LN",false,Liaoning,success,Asia/Shanghai,117000,1746635697,1746814767.6452,8088,http,123.186.146.68:8088,false,1693.813085556,15627,13728,53.234542667348,123.186.146.68
true,1746814767.491,transparent,6935.3343936343,1729635790.2958,"AS45899 VNPT Corp",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,VNPT,21.0184,105.8461,false,"Vietnam Posts and Telecommunications Group",true,Hanoi,success,Asia/Bangkok,100000,1746575564,1746814767.491,8080,http,14.224.181.172:8080,false,13490.936279297,17182,218945,7.2765926810572,14.224.181.172
true,1746814767.4027,elite,4776.6639409723,1710727765.0491,"AS37678 BOTSWANA FIBRE NETWORKS (Proprietary) Limited",BOFINET,Gaborone,Africa,AF,Botswana,BW,,false,"BOTSWANA FIBRE NETWORKS (Proprietary) Limited",-24.6545,25.9086,false,"Vbn Corp",true,Gaborone,success,Africa/Gaborone,,1746510472,1746814767.4027,1080,socks4,83.143.29.161:1080,true,4089.4482135773,5870,285076,2.0175565225162,83.143.29.161
true,1746814767.2689,elite,5885.2321922779,1746102698.5732,"AS45899 VNPT Corp",VNPT-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VNPT,10.822,106.6257,false,"Vietnam Posts and Telecommunications Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1746357495,1746814767.2689,2538,http,14.224.174.168:2538,false,2034.1997146606,120,4816,2.4311183144246,14.224.174.168
true,1746813898.8076,elite,1092.1584646995,1726581556.5111,"AS8560 IONOS SE",IONOS-AS,Berlin,Europe,EU,Germany,DE,Charlottenburg-Wilmersdorf,true,"IONOS SE",52.5234,13.3224,false,"Strato GmbH",true,"State of Berlin",success,Europe/Berlin,10587,1746386983,1746814767.2009,80,http,85.215.64.49:80,false,9.6943378448486,127615,25016,83.610144728135,85.215.64.49
true,1746814766.9377,elite,1372.6964084926,1713195819.2365,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"East Irvine","North America",NA,"United States",US,"Irvine Research Center",false,"Cox Communications Inc",33.6303,-117.733,false,"Intelenet Communications",true,California,success,America/Los_Angeles,92650,1746459310,1746814766.9377,4145,socks4,72.214.108.67:4145,true,979.67171669006,86705,317143,21.469711376558,72.214.108.67
true,1746814766.7947,transparent,6401.694272696,1730478083.7284,"AS272057 DERIVALNET Y COMUNICACIONES SRL","DERIVALNET Y COMUNICACIONES SRL","Los Prados","North America",NA,"Dominican Republic",DO,,false,"Derivalnet Y Comunicaciones SRL",18.4728,-69.9634,false,"Derivalnet Y Comunicaciones SRL",true,Nacional,success,America/Santo_Domingo,10131,1746813164,1746814766.7947,999,http,187.63.158.7:999,false,5910.7830524445,5843,201296,2.8208111461386,187.63.158.7
true,1746814766.7096,transparent,6235.3462051778,1746670684.7813,"AS17552 True Online",TRUEONLINE-AS-AP,"Mueang Samut Prakan",Asia,AS,Thailand,TH,,false,TRUEBB,13.5989,100.5997,false,,false,"Samut Prakan",success,Asia/Bangkok,10270,1746674550,1746814766.7096,8080,http,124.121.94.199:8080,false,3213.4194374084,168,2388,6.5727699530516,124.121.94.199
true,1746814766.5603,elite,5032.7811183593,1732330873.8307,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1746244903,1746814766.5603,5060,http,8.219.229.53:5060,false,5447.8394985199,1077,131896,0.80993885976852,8.219.229.53
true,1746814766.333,transparent,6537.8955452419,1743547075.7146,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","Santa Catalina","South America",SA,Colombia,CO,,false,"IFX NETWORKS COLOMBIA",10.6036,-75.2882,false,"UFINET COLOMBIA, S. A",true,"Departamento de Bolívar",success,America/Bogota,,1746571387,1746814766.333,999,http,190.60.44.115:999,false,4842.8792953491,3802,42646,8.185497760937,190.60.44.115
true,1746814765.8411,elite,5093.9460903851,1721779802.5933,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,"North America",NA,"United States",US,,true,"Alibaba Cloud LLC",37.4316,-78.6569,false,"Alibaba Cloud - US",true,Virginia,success,America/Chicago,22902,1746488103,1746814765.8411,8081,socks4,47.252.11.233:8081,true,908.09774398804,2280,152981,1.4684949858625,47.252.11.233
true,1746814765.6962,transparent,6955.6107182689,1738254072.7689,"AS64300 PT JARINGANKU SARANA NUSANTARA",JSN-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT JARINGANKU SARANA NUSANTARA",-6.2114,106.8446,false,"PT Jaringanku Sarana Nusantara",true,Jakarta,success,Asia/Jakarta,12740,1746721841,1746814765.6962,8080,http,103.67.46.243:8080,false,5320.916891098,7180,101950,6.5793090809127,103.67.46.243
true,1746814765.6486,transparent,6707.2942416714,1744827235.2782,"AS58821 PT Lintas Jaringan Nusantara",IDNIC-LJN-AS-ID,Pinrang,Asia,AS,Indonesia,ID,,false,"PT Lintas Jaringan Nusantara",-3.7941,119.652,false,"PT Lintas Jaringan Indonesia",false,"South Sulawesi",success,Asia/Makassar,,1746641783,1746814765.6486,8080,http,103.156.14.227:8080,false,3585.2234363556,2268,29123,7.2250007964066,103.156.14.227
true,1746814765.4766,elite,4287.9810050476,1720025833.9005,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746298895,1746814765.4766,31315,socks4,72.10.160.172:31315,true,934.18002128601,430,85006,0.50330071632567,72.10.160.172
true,1746814765.3908,transparent,6909.9647702998,1742972397.493,"AS6147 Telefonica del Peru S.A.A.","Telefonica del Peru S.A.A.",Lima,"South America",SA,Peru,PE,,false,"Telefonica del Peru S.A.A.",-12.046,-77.0305,false,"Infointernet plus",true,"Lima Province",success,America/Lima,,1746603786,1746814765.3908,999,http,200.106.63.218:999,false,10524.419307709,3909,49243,7.3543798916315,200.106.63.218
true,1746812349.7424,elite,2720.3422643172,1746387200.1977,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Changteh,Asia,AS,China,CN,,false,Chinanet,29.0317,111.699,false,"Chinanet HN CD",false,Hunan,success,Asia/Shanghai,415000,1746387206,1746814765.368,650,http,222.241.57.123:650,false,6056.8397045135,7339,227,96.999735659529,222.241.57.123
true,1746814765.3193,transparent,8341.1327456673,1744467413.7692,"AS270009 GUALAN JAPON LUIS JOAQUIN (SARAGUROSNET)","GUALAN JAPON LUIS JOAQUIN SARAGUROSNET",Saraguro,"South America",SA,Ecuador,EC,,false,"Gualan Japon Luis Joaquin",-3.6226,-79.2385,false,"Gualan Japon Luis Joaquin",true,Loja,success,America/Guayaquil,,1746282163,1746814765.3193,999,http,201.182.242.211:999,false,8403.0921459198,3664,32169,10.225211397315,201.182.242.211
true,1746814765.2849,elite,161.00633183229,1744147157.384,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"DigitalOcean, LLC",50.1169,8.6837,false,"DigitalOcean, LLC",true,Hesse,success,Europe/Berlin,60313,1746566543,1746814765.2849,80,http,161.35.70.249:80,false,22.351980209351,23321,16432,58.664754861268,161.35.70.249
true,1746814764.745,elite,3284.8081368968,1716288820.4354,"AS24547 Hebei Mobile Communication Company Limited",CMNET-V4HEBEI-AS-AP,Tianjin,Asia,AS,China,CN,,false,"China Mobile",39.1424,117.1727,true,"China Mobile Communications Corporation",true,Tianjin,success,Asia/Shanghai,,1746575689,1746814764.745,8060,http,183.196.80.217:8060,false,1015.4173374176,52881,379610,12.227075245496,183.196.80.217
true,1746814764.6949,anonymous,2749.0611951122,1730710991.5711,"AS4230 CLARO S.A.","CLARO S.A.",Teresina,"South America",SA,Brazil,BR,,false,"Claro S.A",-5.3051,-42.8502,false,"Telcabos - Telecomunicações e Informática",true,Piauí,success,America/Fortaleza,64000,1746575678,1746814764.6949,80,http,189.22.234.34:80,false,3728.5516262054,101254,100191,50.263843729058,189.22.234.34
true,1746814764.4183,elite,6267.582377441,1712055754.8442,"AS401152 Ace Data Centers II, L.L.C.",ADCIL-ASN-01,"Salt Lake City","North America",NA,"United States",US,,false,"Ace Data Centers II, L.L.C.",40.7608,-111.891,false,"Ace Data Centers, Inc.",true,Utah,success,America/Denver,84138,1746527790,1746814764.4183,56290,socks4,166.0.235.144:56290,true,1028.4049510956,927,119265,0.77126597444089,166.0.235.144
true,1746814676.5558,transparent,6893.3029911803,1736825408.4984,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Asunción,"South America",SA,Paraguay,PY,,false,"Ufinet Paraguay S.A",-25.2869,-57.6511,false,"IFX Networks Argentina S.R.L",true,Asunción,success,America/Asuncion,,1746386329,1746814763.847,999,http,181.78.95.98:999,false,3748.9161491394,3827,77008,4.7343353745284,181.78.95.98
true,1746814763.7939,transparent,7381.972679441,1743415801.433,"AS135607 Infinivan Incorporated",INFINIVAN-AS-AP,"Davao City",Asia,AS,Philippines,PH,,false,"Infinivan Incorporated",7.0712,125.6089,false,"Infinivan Incorporated",true,"Davao Region",success,Asia/Manila,8000,1746441005,1746814763.7939,8082,http,126.209.18.138:8082,false,5108.4940433502,3099,43923,6.5905320913615,126.209.18.138
true,1746814763.7453,elite,7515.3798922416,1746105326.8993,"AS45899 VNPT Corp",VNPT-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VNPT,10.822,106.6257,false,"Vietnam Posts and Telecommunications Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1746369005,1746814763.7453,2604,http,14.224.174.168:2604,false,4734.5588207245,124,4747,2.5456785054404,14.224.174.168
true,1746814763.3187,transparent,6325.7237424805,1746302807.276,"AS142307 PT CYB Media Group",CYB-AS-ID,Boyolali,Asia,AS,Indonesia,ID,,false,"PT CYB Media Group",-7.5356,110.5961,false,CYB,false,"Central Java",success,Asia/Jakarta,57352,1746303304,1746814763.3187,8080,http,103.179.84.129:8080,false,2808.0487251282,846,8161,9.3926945708893,103.179.84.129
true,1746814763.0165,transparent,6705.6972970345,1711262292.4832,"AS131706 PT SELARAS CITRA TERABIT",TERABIT-AS-ID,Magelang,Asia,AS,Indonesia,ID,,false,"PT SELARAS CITRA TERABIT",-7.45055,110.225,false,Terabit,true,"Central Java",success,Asia/Jakarta,,1746602008,1746814763.0165,8181,http,121.101.131.142:8181,false,2536.191701889,50037,483692,9.3749824349061,121.101.131.142
true,1746814508.9822,elite,7874.2849713309,1710549774.0821,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Taipei,Asia,AS,Taiwan,TW,,true,"Google LLC",25.0329,121.5654,false,"Google Cloud (asia-east1)",true,Taiwan,success,Asia/Taipei,,1746386096,1746814762.8167,80,http,34.81.72.31:80,false,4631.1190128326,199481,234375,45.978619634164,34.81.72.31
true,1746814597.8848,elite,3074.7694015503,1733628316.4647,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746248631,1746814762.7872,5857,http,67.43.228.252:5857,false,6720.3962802887,55,11198,0.48875855327468,67.43.228.252
true,1746814631.6534,elite,2158.6313009262,1746029354.9918,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746729615,1746814762.7582,6545,http,67.43.228.250:6545,false,1322.7663040161,10,4958,0.20128824476651,67.43.228.250
true,1746814762.7242,transparent,6089.135574338,1725480292.3855,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",true,Hatay,success,Europe/Istanbul,31030,1746406837,1746814762.7242,8080,http,188.132.221.143:8080,false,1883.0554485321,2717,32557,7.7025571242275,188.132.221.143
true,1746814762.5586,transparent,6352.8448916408,1743336515.6635,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Cagayan de Oro",Asia,AS,Philippines,PH,,false,"Globe Telecom",8.4817,124.6467,true,,false,"Northern Mindanao",success,Asia/Manila,9000,1746361641,1746814762.5586,8082,http,120.28.195.91:8082,false,868.53265762329,2523,45714,5.2304247776603,120.28.195.91
true,1746814762.3455,elite,6647.9446160336,1713666925.4605,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2066,-111.643,false,"Unified Layer",true,Utah,success,America/Denver,84606,1746362546,1746814762.3455,33594,socks4,162.240.239.103:33594,true,7819.540977478,4124,123169,3.2397696652605,162.240.239.103
true,1746814682.0814,transparent,3484.7052382553,1741071889.2047,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Changsha,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hunan Province Network",28.2278,112.939,false,,true,Hunan,success,Asia/Shanghai,410000,1746515416,1746814761.9869,3128,http,119.39.5.93:3128,false,1935.170173645,32341,34348,48.49525408988,119.39.5.93
true,1746814661.9099,elite,6253.5649588286,1744983495.4774,"AS9341 PT INDONESIA COMNETS PLUS",ICONPLN-ID-AP-ISP,Gandul,Asia,AS,Indonesia,ID,,false,"PT. Indonesia Comnets Plus",-6.34292,106.789,false,,false,"West Java",success,Asia/Jakarta,,1746799106,1746814761.8254,8715,http,103.144.209.104:8715,false,7790.6155586243,1898,27566,6.441759435243,103.144.209.104
